,Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
7913,East,Silt,Soybean,915.9863989543906,17.327869876681614,True,False,Sunny,139,6.498139766939118
7914,East,Peaty,Soybean,169.30862464035084,16.152680403051434,False,True,Sunny,102,2.4835236557578755
7915,East,Peaty,Maize,154.54083712140897,26.31146040027974,True,True,Sunny,94,3.871784284955465
7916,West,Peaty,Barley,601.0188997938217,33.09440253853242,False,True,Rainy,62,4.658587818759336
7917,East,Sandy,Barley,180.84915688889689,16.17498869204776,True,False,Rainy,118,2.516253809055607
7918,West,Silt,Wheat,577.1928889321771,35.28168955653708,True,True,Cloudy,144,6.468062557397341
7919,East,Clay,Soybean,486.9551774119251,18.01120105061946,True,False,Rainy,127,4.225295954908537
7920,North,Silt,Wheat,493.438157149097,20.30408521871929,True,True,Sunny,102,5.003374034788186
7921,North,Silt,Maize,213.3175815119124,37.5885792431708,True,True,Cloudy,120,4.279153237886869
7922,North,Silt,Wheat,455.90724233876745,32.14829868080854,True,True,Rainy,133,5.0941622727191245
7923,North,Peaty,Barley,773.5534282889074,16.57688111024686,True,True,Rainy,109,7.080545415565527
7924,West,Peaty,Barley,130.7417851523186,30.74053969936961,False,False,Sunny,62,1.1898801013536382
7925,South,Silt,Soybean,940.368814452276,29.292472843957125,True,True,Cloudy,95,9.1891631875716
7926,South,Clay,Soybean,427.3095463480324,35.887351201361575,False,True,Rainy,117,3.9205859509159353
7927,North,Chalky,Barley,964.79164702761,25.790938579099095,True,False,Sunny,85,7.257270269962892
7928,South,Sandy,Wheat,681.5254475319992,34.191942135160026,True,False,Sunny,89,5.244167503148189
7929,South,Silt,Cotton,319.81598188567943,30.394795662409077,True,True,Cloudy,137,4.214480813109558
7930,East,Sandy,Wheat,305.61871100911696,15.450349155409494,False,False,Sunny,143,1.4031668202293377
7931,West,Chalky,Rice,681.6776270683836,29.763046735384187,False,True,Sunny,62,5.716695333498971
7932,North,Clay,Cotton,180.5228743817973,26.449103843025423,True,True,Cloudy,133,4.212640262563148
7933,South,Clay,Rice,424.5183751164183,17.60607054758696,False,False,Cloudy,95,2.5698433219197314
7934,South,Sandy,Barley,615.5684081886609,37.88961467742678,True,False,Cloudy,132,5.796349252049481
7935,North,Loam,Rice,889.221930363578,34.16144190224078,False,False,Rainy,91,5.502318801481522
7936,East,Chalky,Soybean,222.64823944187964,26.136850885625517,True,False,Rainy,108,3.147840487597269
7937,North,Loam,Barley,510.2689307009703,21.52479937817853,True,False,Cloudy,76,3.547423545775952
7938,East,Chalky,Wheat,971.2661572337228,32.635470731698774,False,False,Rainy,145,5.7072146498671135
7939,South,Clay,Soybean,656.1500473117651,17.470595549396904,False,False,Sunny,136,4.37033829440762
7940,West,Sandy,Soybean,299.17804289122444,15.098862771282064,False,True,Rainy,122,3.2465454794120387
7941,East,Peaty,Wheat,385.84870292423807,32.313072947481075,False,True,Sunny,136,3.0168033635054874
7942,East,Peaty,Barley,190.8459705391581,37.58628317058308,False,False,Rainy,63,1.3763560852689034
7943,North,Clay,Cotton,863.3891661983721,37.69339850137985,True,True,Sunny,109,7.288192089764687
7944,South,Silt,Cotton,971.0265304458916,37.34768474507905,True,False,Rainy,124,6.814962935561038
7945,West,Loam,Maize,466.1191000419039,27.22222847545057,True,False,Cloudy,139,4.45996624247152
7946,North,Clay,Maize,879.1888651974546,26.14396287359533,False,False,Rainy,84,5.03084960913962
7947,North,Chalky,Wheat,302.7891547076307,31.023374168184976,True,False,Rainy,130,2.7912558853646168
7948,West,Silt,Maize,706.2014176515564,29.711907210688928,True,False,Sunny,95,5.481388944452073
7949,South,Clay,Cotton,438.51946875482855,17.596562125217392,False,True,Sunny,68,2.9477888181123824
7950,West,Chalky,Wheat,216.36874262271095,38.31962776081234,True,True,Cloudy,109,5.65509916934637
7951,North,Loam,Wheat,434.2356971917798,20.460282830511467,False,False,Rainy,116,2.977720898826861
7952,North,Sandy,Maize,693.1104913998491,27.546515689731045,True,True,Cloudy,69,6.621535532513306
7953,East,Clay,Wheat,392.6251836956992,20.854089158241344,False,True,Rainy,140,3.870785951437714
7954,West,Clay,Barley,249.3773157586615,34.210223510157086,True,True,Cloudy,64,4.845567574943834
7955,West,Clay,Cotton,563.929810400941,22.346326528879068,True,False,Sunny,118,4.405403682492095
7956,West,Silt,Maize,274.80551400575337,22.849540072620616,False,True,Cloudy,146,3.5229040640607887
7957,North,Loam,Soybean,603.1750627705044,29.81903123549396,True,True,Sunny,76,7.064550338999509
7958,South,Peaty,Cotton,961.610613891428,15.270829640456157,False,True,Cloudy,102,5.502215485047819
7959,North,Silt,Barley,115.85320584101927,29.24943377122012,True,True,Rainy,84,4.328719937680904
7960,East,Chalky,Cotton,231.01202164342743,33.33063092122902,True,True,Sunny,113,4.70670576697926
7961,North,Clay,Maize,418.0345299139153,36.35512684286599,True,False,Sunny,64,3.815793428752479
7962,North,Peaty,Maize,942.5988749007104,34.739353706682806,False,True,Rainy,130,6.510948637615132
7963,North,Clay,Cotton,150.6827800792131,24.27869001905832,True,False,Cloudy,108,3.425282399599069
7964,East,Loam,Maize,962.7835550048916,35.875347470919365,False,True,Sunny,69,6.929365688057792
7965,West,Clay,Rice,178.30047988360852,15.54125565154636,False,False,Sunny,82,0.5016040573391556
7966,South,Sandy,Soybean,322.5430016662973,20.02995488143464,False,True,Rainy,115,2.403448402367173
7967,South,Peaty,Soybean,824.2351755215575,29.015996309359075,True,False,Cloudy,141,6.194067185271691
7968,East,Silt,Barley,599.6453198313011,28.537116712559577,False,False,Cloudy,62,4.513291743618535
7969,West,Peaty,Cotton,864.0566305947732,35.2663929212852,True,False,Cloudy,64,7.347989572561238
7970,West,Sandy,Rice,457.1921234055446,31.872891698567543,True,False,Sunny,140,5.081612053238435
7971,East,Sandy,Barley,814.524148015937,33.2563729840922,False,False,Rainy,80,4.690475964860138
7972,North,Sandy,Cotton,628.5534610502895,31.67201182813778,True,True,Sunny,69,6.276627572201179
7973,West,Chalky,Cotton,681.0991135558331,27.003499603348605,False,True,Cloudy,99,5.281665580504993
7974,South,Peaty,Wheat,778.4377500681451,31.420664981052443,True,True,Cloudy,128,7.267772028947915
7975,East,Sandy,Wheat,873.6347463135237,29.0127754853714,True,False,Cloudy,80,6.399316577613918
7976,South,Sandy,Cotton,759.2086536281168,19.04621358800894,True,True,Cloudy,117,6.252458804556441
7977,North,Silt,Maize,505.243294836629,19.78677941154316,False,True,Rainy,138,3.893996940429013
7978,East,Sandy,Barley,896.5434592984186,18.398454309903546,False,True,Cloudy,85,6.073248359063527
7979,South,Chalky,Cotton,528.8720809324116,37.07423937413749,True,True,Sunny,93,6.190798685011572
7980,South,Peaty,Rice,143.8002396407795,16.34728447626891,True,False,Sunny,112,3.498909661184697
7981,North,Sandy,Cotton,253.4917767725836,17.558206788767997,True,False,Sunny,62,2.254523552870171
7982,East,Peaty,Maize,932.3381700729412,31.34645020258965,True,True,Cloudy,142,8.501252380053627
7983,West,Silt,Maize,281.25275086500073,23.37809651547768,False,True,Rainy,100,3.3608615795530343
7984,West,Chalky,Wheat,626.3833846001764,18.94774702705115,True,True,Rainy,82,6.009529825853539
7985,South,Loam,Cotton,559.5084529072099,33.03209307996791,True,False,Rainy,125,4.509780228150592
7986,North,Sandy,Wheat,497.0521930575633,38.18231092689223,True,True,Cloudy,72,6.475442665953598
7987,South,Peaty,Rice,213.3799422983896,31.6591677054192,True,False,Cloudy,65,2.776666342362359
7988,North,Peaty,Rice,257.3844582527083,23.040029631419152,True,False,Cloudy,132,3.316263762575261
7989,West,Silt,Barley,732.877589190548,35.8146828861631,False,True,Sunny,66,5.074559674719884
7990,South,Peaty,Maize,454.1277444935373,32.17290697532549,True,True,Sunny,114,4.992185224881447
7991,South,Loam,Maize,162.07411594719213,25.8646198983127,False,False,Sunny,147,1.9037223492663693
7992,North,Chalky,Cotton,445.78311474007165,25.42630191046924,True,True,Rainy,99,6.3180591946842615
7993,East,Silt,Barley,157.746643412241,33.90340167812116,True,False,Sunny,65,2.126210057999085
7994,North,Loam,Soybean,152.0026548378551,34.501694888245545,True,True,Rainy,88,3.9922750324367966
7995,East,Chalky,Soybean,567.959655048276,34.96067160734073,True,False,Rainy,137,5.007943295027238
7996,West,Peaty,Rice,616.8599727647386,24.322272365841865,False,True,Cloudy,81,5.271747949600665
7997,South,Peaty,Rice,186.0531419975631,30.30701688713738,True,True,Rainy,76,4.036636411323819
7998,South,Chalky,Cotton,695.8792281778098,22.35127480373581,False,False,Sunny,80,3.850630638005432
7999,North,Sandy,Barley,187.0692548240268,39.5533716865185,False,True,Sunny,98,2.9303557126267474
8000,North,Chalky,Rice,755.1820961367316,39.90637855536522,False,True,Cloudy,64,5.7596824757013145
8001,West,Chalky,Soybean,327.7991608128257,35.288706001395255,True,True,Sunny,77,5.181461025540812
8002,West,Silt,Cotton,797.6884788613163,24.2915072582668,False,True,Cloudy,125,5.624171161364501
8003,East,Loam,Rice,575.8914921183259,37.170600337908326,True,True,Sunny,112,5.339139934868098
8004,West,Sandy,Cotton,623.8951297602837,30.039321618377272,True,True,Cloudy,62,6.245486909060195
8005,West,Chalky,Rice,589.6798228958183,21.061161627304084,False,False,Cloudy,61,3.3900602992794324
8006,West,Clay,Barley,330.03633541302486,38.98231350840578,True,True,Cloudy,139,4.603617345291188
8007,West,Peaty,Rice,884.6546047297389,22.232307580215267,False,True,Rainy,129,6.342452902284084
8008,East,Loam,Maize,572.9225787028184,38.23566013253694,False,True,Cloudy,97,4.709061671397185
8009,West,Silt,Rice,228.5603243414681,15.890666239672274,True,True,Rainy,89,3.7589029792788766
8010,East,Silt,Soybean,245.7843400963056,32.622904191802846,False,False,Cloudy,133,2.1629841453732364
8011,North,Peaty,Soybean,242.49931897997573,32.35113790160036,False,True,Rainy,120,3.170468798357938
8012,South,Chalky,Wheat,272.0845110300413,29.209836344707497,True,False,Sunny,95,2.597291401780386
8013,North,Chalky,Cotton,108.21160713615308,18.527547097599022,True,True,Sunny,88,3.9018776836124496
8014,West,Silt,Rice,372.4437453931318,23.612105030964845,False,False,Rainy,88,2.657983128402849
8015,South,Clay,Barley,785.2621085650694,30.05426495045956,False,True,Rainy,105,6.474112985700373
8016,West,Silt,Rice,906.292337380446,27.69393335915619,False,True,Sunny,123,6.765685355027871
8017,West,Sandy,Cotton,774.6105932671131,30.64845262784487,False,True,Sunny,75,6.271284564547266
8018,North,Sandy,Rice,934.8749128975328,23.699062058867383,True,True,Cloudy,86,8.263124500617167
8019,West,Silt,Soybean,342.1705053523113,31.141000326698943,False,True,Cloudy,66,4.079354764814445
8020,North,Clay,Cotton,537.600478357751,32.91884950065844,True,False,Rainy,125,5.4520644462842
8021,West,Sandy,Maize,882.9394448153181,34.73823450115715,False,False,Sunny,75,4.488053425222725
8022,East,Loam,Maize,987.6416793136996,39.66519922802276,False,False,Rainy,68,5.769798730997274
8023,South,Clay,Wheat,465.25729326422817,26.539913237302216,True,False,Cloudy,123,4.195396392752609
8024,North,Sandy,Rice,893.3274024504559,15.758086873148567,False,False,Rainy,101,4.981152779214431
8025,North,Chalky,Soybean,853.4696738490998,25.085877599541288,False,False,Sunny,137,4.811224986942851
8026,South,Sandy,Maize,157.1653413082022,28.06867593304801,True,False,Cloudy,141,3.528892597909365
8027,North,Clay,Cotton,499.74461448581593,38.953515806442375,True,False,Rainy,113,5.710145165684668
8028,South,Peaty,Barley,510.09302769901984,34.631355223577,False,False,Sunny,123,3.5796585728451724
8029,East,Peaty,Maize,277.85311193171265,22.453070281551085,False,False,Cloudy,127,1.9831748855205968
8030,West,Chalky,Maize,417.75441842404575,34.62039808146402,True,False,Rainy,87,4.249176065158665
8031,East,Peaty,Maize,128.80466893246097,32.30516931578508,True,True,Rainy,104,4.240695717205532
8032,West,Sandy,Maize,967.615735748748,26.256406056095727,False,True,Rainy,67,6.292464545952428
8033,South,Peaty,Cotton,343.83223474511243,37.754846161123815,True,True,Rainy,101,5.354333377985825
8034,East,Clay,Wheat,831.3495571961563,20.31918596599226,False,True,Cloudy,140,5.751166311701664
8035,West,Sandy,Rice,906.8068125224726,39.026376170267774,True,False,Sunny,140,6.785207600969041
8036,South,Chalky,Maize,819.0274397571864,30.82262343656568,True,True,Rainy,91,7.273254320931314
8037,West,Peaty,Cotton,927.6675472982472,33.149584171783054,True,False,Cloudy,72,6.545081042447296
8038,North,Sandy,Barley,215.51268474659787,24.866302204581267,True,False,Cloudy,124,3.3288691094352214
8039,North,Silt,Soybean,736.2849868670436,37.20195996819982,False,True,Cloudy,137,5.403276456382286
8040,South,Silt,Soybean,800.557395975098,16.157492126044097,True,False,Sunny,93,5.906715016901499
8041,West,Silt,Barley,788.0521161825702,34.446883222758004,False,False,Rainy,104,4.40107804177761
8042,North,Silt,Soybean,868.7735865758261,39.96228292346957,False,False,Sunny,100,4.842669994314401
8043,East,Chalky,Barley,562.6766815328997,29.59937699713853,False,True,Rainy,80,4.626035255890503
8044,West,Silt,Soybean,716.0849203943015,32.35204739600043,False,False,Cloudy,149,4.51618107241124
8045,West,Clay,Barley,483.3637455060712,38.77329715296942,True,True,Sunny,143,5.9560691236380325
8046,North,Loam,Cotton,480.2103763179693,35.42742585664236,True,False,Sunny,94,3.5689187256881283
8047,North,Peaty,Cotton,785.5032096728852,26.15907235004633,True,False,Sunny,99,5.161018469197321
8048,South,Chalky,Cotton,806.8716978704491,17.3568635454503,False,True,Sunny,100,5.601151277558303
8049,West,Peaty,Maize,196.2238093038809,19.2993858399493,True,True,Rainy,72,4.850509234966393
8050,East,Sandy,Cotton,332.6350593134956,26.268007389041568,True,False,Cloudy,126,3.332327657797358
8051,North,Loam,Soybean,428.9584643218235,19.832410276781918,True,True,Rainy,108,6.091869498023342
8052,West,Sandy,Soybean,742.5845779773019,24.84936401014245,True,True,Sunny,89,7.272931334845758
8053,North,Silt,Rice,502.4960160122509,36.32362142171807,False,True,Rainy,102,3.3504290116188
8054,South,Chalky,Maize,439.2100575920341,37.3282795010749,True,True,Cloudy,82,6.746484203842162
8055,West,Silt,Wheat,316.78891333444085,17.93788914928722,True,False,Cloudy,132,3.670801630335348
8056,West,Clay,Soybean,161.6738276217286,35.195534705370136,True,False,Rainy,144,2.984992396568226
8057,South,Chalky,Rice,277.95776687523824,33.97343294964676,False,True,Rainy,87,3.1435994768602047
8058,East,Clay,Cotton,293.68739542098933,25.762195331959557,True,True,Sunny,93,4.435264980883615
8059,North,Loam,Soybean,415.168412268288,16.391950657368454,False,False,Cloudy,99,1.6589541503405387
8060,South,Clay,Maize,760.0335468726615,30.81807585358111,False,False,Cloudy,76,5.0010206271057775
8061,West,Sandy,Soybean,297.0949805848689,39.22813697403285,True,True,Sunny,108,5.6079850700093
8062,South,Loam,Maize,435.5483123184577,33.1033206720736,True,True,Rainy,104,6.342579435719337
8063,West,Chalky,Maize,347.74209320661737,19.112924462800024,True,False,Sunny,132,3.557823968710833
8064,South,Silt,Rice,276.5867212031322,28.632725436632533,True,True,Sunny,123,3.2715009612168005
8065,East,Clay,Cotton,772.2107017518608,18.739936421367197,True,True,Cloudy,125,6.592174985393051
8066,West,Silt,Barley,984.7816775041996,28.29822947370377,True,False,Sunny,112,6.731242957724417
8067,South,Chalky,Maize,123.28187260054946,39.81210336028364,False,True,Rainy,122,2.3030181368264184
8068,East,Clay,Maize,696.8852268164952,36.076518230577776,False,False,Sunny,78,4.178268442463104
8069,East,Loam,Wheat,556.3588748901743,31.160045632923467,False,False,Sunny,78,3.0996298004231733
8070,North,Silt,Rice,413.1974506482636,39.67592479152797,True,True,Rainy,139,5.111626990965597
8071,West,Peaty,Maize,348.4948706316393,20.51240265727889,True,True,Sunny,70,4.478446861941277
8072,North,Silt,Maize,852.816433267699,28.68666160352106,True,False,Rainy,69,5.069765843168613
8073,East,Peaty,Maize,149.98602481855693,22.98329090788551,True,True,Cloudy,149,3.940834865339743
8074,North,Silt,Soybean,164.89321609773725,31.97113651731022,False,True,Rainy,97,2.5357926508245585
8075,North,Sandy,Barley,446.51031743515176,25.29700817524641,True,False,Sunny,81,3.015889943923943
8076,South,Chalky,Soybean,724.49310975694,33.09030522780485,False,False,Sunny,142,3.3122400295706704
8077,North,Chalky,Cotton,102.51930601714764,38.525829630991126,False,False,Cloudy,65,0.7242000535470349
8078,East,Loam,Barley,570.7525382839287,22.21372003469736,True,False,Sunny,86,5.02840580226505
8079,North,Silt,Maize,635.7171689398725,29.82569920278926,False,False,Cloudy,84,4.063646157581716
8080,West,Clay,Soybean,168.2256936863381,33.55447539323309,False,False,Sunny,71,1.252358419345449
8081,South,Peaty,Barley,471.5085887806479,25.893252674171205,True,False,Sunny,140,4.152509779011749
8082,East,Loam,Barley,140.5608865229442,25.927360753666413,False,True,Cloudy,126,2.8173681446078045
8083,North,Chalky,Barley,723.1369785010613,16.588757118490395,False,False,Cloudy,126,3.5293061683883704
8084,West,Chalky,Soybean,877.0293879389775,18.79222349979808,True,True,Sunny,119,7.11465884341524
8085,East,Chalky,Soybean,839.4006077665215,22.98315442544633,True,True,Rainy,124,6.944130113749182
8086,North,Clay,Rice,342.615555667036,15.624726592572197,False,False,Sunny,129,2.4066425418705197
8087,South,Silt,Rice,351.7409931158289,19.822066015733117,False,False,Rainy,131,1.859722848713239
8088,North,Chalky,Rice,607.5834153261571,32.63807869483841,True,False,Cloudy,83,5.628699706928978
8089,East,Silt,Rice,241.3032908028866,37.76519805814345,True,False,Cloudy,96,3.709828989274316
8090,East,Chalky,Rice,757.5107733515883,17.941966084792604,True,False,Rainy,79,6.306931856762727
8091,East,Chalky,Rice,571.8458533845935,35.28452242209161,False,True,Cloudy,128,4.2752333428713705
8092,West,Peaty,Wheat,761.5770601919382,22.751052335515816,False,True,Sunny,97,5.325066460060503
8093,North,Loam,Soybean,141.85948040609804,26.70648428662375,False,False,Cloudy,120,0.6578255210083657
8094,North,Silt,Rice,241.0658525143733,36.29287571878493,False,True,Rainy,125,3.608411028369852
8095,North,Chalky,Barley,503.4358110104209,21.32461524578583,True,True,Sunny,127,5.949114032113009
8096,South,Chalky,Maize,680.3092707608419,38.60211177495499,False,True,Rainy,121,6.051216084942721
8097,West,Loam,Barley,554.0414767675634,32.14665842614211,True,True,Cloudy,136,6.376665495827301
8098,West,Loam,Maize,295.43871401467686,29.87904672106428,True,False,Cloudy,129,3.383075209872745
8099,South,Silt,Maize,526.8108662068804,36.46137801180109,True,False,Rainy,108,4.685237132410133
8100,West,Peaty,Barley,406.64729843233874,22.76137736906812,True,False,Cloudy,126,4.036893440775206
8101,South,Chalky,Soybean,867.9229640945322,20.682885273420474,False,False,Rainy,96,5.626698198809381
8102,East,Clay,Cotton,300.16397336150976,18.94361099825988,True,True,Rainy,109,5.044855919950948
8103,East,Loam,Maize,667.6675846142695,33.8020894401639,False,False,Cloudy,145,3.288394958278774
8104,West,Peaty,Wheat,684.5803807699003,15.837172623087762,False,False,Cloudy,122,3.8924338998635855
8105,East,Sandy,Soybean,865.7129862435324,24.80812305601645,True,False,Cloudy,91,5.41677396099576
8106,East,Sandy,Maize,413.1890399258112,17.217782001904112,False,True,Rainy,89,3.2397577370088366
8107,East,Chalky,Maize,181.95519660700973,18.814172950641257,True,True,Cloudy,98,4.158920328758371
8108,North,Silt,Wheat,104.22242534795714,37.56017944207126,False,False,Sunny,90,1.3294870466529063
8109,East,Peaty,Wheat,727.9326559958812,27.810197087875355,True,True,Cloudy,112,6.8014504457742015
8110,North,Sandy,Barley,520.9885039725805,30.48866022196796,False,False,Cloudy,90,2.823987920084249
8111,South,Silt,Wheat,604.1765415569012,34.0710251665313,False,True,Rainy,93,4.432524968940685
8112,South,Peaty,Barley,304.0737825232423,16.440809560930216,False,True,Rainy,134,3.697678410981629
8113,South,Peaty,Wheat,480.7422719428265,25.80755016120606,True,False,Rainy,71,4.250020991954071
8114,South,Sandy,Cotton,954.4136394512096,30.660072698413156,False,True,Sunny,84,6.923174888308702
8115,South,Sandy,Wheat,568.7886415656565,39.94216971251263,True,False,Rainy,94,4.679748909607174
8116,East,Chalky,Barley,802.1458528084123,36.47911201050322,True,False,Cloudy,96,6.049769286481543
8117,East,Chalky,Wheat,670.5804673422498,21.49686175085478,True,True,Sunny,138,6.581144611461015
8118,East,Chalky,Maize,856.5503628688043,26.89922694807001,False,False,Cloudy,149,4.93523487424119
8119,South,Chalky,Wheat,873.0600368516946,17.373206898944424,False,True,Cloudy,79,5.610457835389975
8120,South,Clay,Cotton,634.40553571418,17.868644216821465,True,False,Cloudy,64,4.679667620047658
8121,North,Sandy,Wheat,623.4432533088504,20.11591869745245,True,True,Cloudy,130,6.324579435756144
8122,West,Clay,Rice,468.8846429812057,18.89302622104809,True,False,Rainy,139,4.55731505723791
8123,East,Sandy,Soybean,156.800642500267,27.213019264338413,True,True,Cloudy,97,4.299070929002492
8124,West,Loam,Rice,920.4773377373592,15.486674765812936,False,True,Sunny,87,6.239971680814534
8125,South,Sandy,Soybean,956.4292555371096,26.22043673473536,False,True,Cloudy,102,6.62227304667962
8126,South,Chalky,Cotton,965.7604213679527,26.019320323482468,True,True,Sunny,61,7.782032199872679
8127,South,Silt,Wheat,381.24459515076654,30.57185234599627,True,False,Sunny,63,3.852068813643646
8128,West,Sandy,Barley,820.5926326269289,15.93432609682704,True,True,Rainy,113,6.408256441996149
8129,North,Loam,Rice,737.7367214627747,33.96912448024172,False,True,Cloudy,142,5.72877471333988
8130,South,Peaty,Barley,687.798823645021,16.171652996357032,True,True,Sunny,148,6.704090628058796
8131,North,Silt,Barley,973.2009087580686,35.61752114561573,False,True,Sunny,109,6.675920202961357
8132,North,Clay,Rice,109.11513145320347,22.542258693807177,True,False,Sunny,113,2.221523945816352
8133,East,Peaty,Wheat,546.8478692615088,20.87517063429257,False,True,Cloudy,73,4.0274767819704405
8134,West,Clay,Cotton,363.4078028490149,29.09888198636745,True,True,Sunny,140,4.414344722239243
8135,South,Loam,Soybean,826.264643104282,27.6233341635358,False,False,Sunny,115,4.778559309632691
8136,North,Chalky,Maize,540.3901550767888,26.480075604949157,False,False,Cloudy,101,2.950212403471156
8137,West,Silt,Soybean,417.03387184778126,19.87165184300816,True,True,Cloudy,67,5.333375364491124
8138,West,Loam,Wheat,810.3447841489912,39.89950616053946,True,True,Sunny,145,8.115319202651806
8139,South,Sandy,Maize,652.6160751449793,17.93727156884512,False,False,Sunny,113,4.165101247695612
8140,East,Silt,Rice,877.0900663807837,26.883019035421267,False,False,Sunny,119,5.059365619525542
8141,East,Sandy,Barley,288.61290261680773,16.904132628835793,True,False,Rainy,87,3.554245662117477
8142,North,Loam,Maize,857.7625791026916,34.89016441209361,False,True,Cloudy,142,7.182768116690705
8143,East,Silt,Wheat,941.3398990114698,21.420722656988257,True,False,Cloudy,147,6.666012640591204
8144,East,Sandy,Rice,414.2456957830285,39.64354290838453,True,False,Cloudy,86,4.929210799328146
8145,East,Silt,Barley,889.311146475184,17.651466729014896,True,False,Sunny,114,6.357354141495971
8146,West,Sandy,Cotton,163.59201538024112,35.15190810068617,True,True,Cloudy,133,5.122717557123878
8147,South,Silt,Wheat,261.84524016650164,34.743664503635486,False,True,Cloudy,73,2.464483060145597
8148,West,Chalky,Maize,948.7496117536132,39.013764083231735,True,False,Rainy,124,6.157575991534004
8149,West,Sandy,Rice,912.0341350125516,21.511705768760255,True,True,Rainy,94,8.160721695928162
8150,South,Sandy,Rice,787.787321633307,17.47302882127168,False,True,Sunny,97,5.243888584460309
8151,West,Sandy,Rice,615.6599911837897,24.77185981144376,True,True,Sunny,89,5.993657676287979
8152,North,Peaty,Cotton,126.09882510720236,34.884811134433335,True,True,Cloudy,148,3.771633952789272
8153,North,Loam,Maize,219.8290067053088,15.185588810407944,True,False,Cloudy,118,2.9655376726651728
8154,West,Loam,Wheat,882.7900518055759,36.46079681152725,False,True,Rainy,96,6.697408957817412
8155,East,Peaty,Barley,823.9227016635557,38.495960210951935,True,False,Rainy,110,6.613503036038344
8156,West,Sandy,Maize,784.946104172911,17.17411479408031,True,False,Sunny,105,6.443921044782493
8157,East,Sandy,Wheat,485.9298682294748,34.28868741955627,True,True,Cloudy,138,6.200864230032611
8158,West,Chalky,Soybean,103.2640228917363,23.307599388716746,False,False,Sunny,115,1.8136509544091075
8159,North,Peaty,Rice,148.86336250073748,36.07179331077525,False,True,Cloudy,97,3.0367272807782086
8160,East,Sandy,Barley,357.385944759671,25.386869331246416,False,True,Rainy,113,3.3499997666212757
8161,North,Chalky,Soybean,713.7358233145668,20.772852513301192,True,False,Rainy,135,5.622747638000906
8162,West,Loam,Soybean,558.0296432303059,36.14883736427346,False,False,Rainy,104,3.053341104010572
8163,South,Loam,Rice,668.5571322599908,33.94083078005606,True,False,Sunny,85,5.286263865403794
8164,East,Loam,Soybean,863.5767222246717,39.19882652402718,True,False,Sunny,117,6.613442530674176
8165,East,Silt,Barley,372.3239627130124,28.37719401022628,False,False,Rainy,126,3.0989345651324705
8166,West,Sandy,Cotton,881.3944015561182,35.31931964911389,False,False,Rainy,126,4.093467397572431
8167,West,Loam,Cotton,142.84984663048914,15.584391510819176,True,True,Rainy,145,3.325803647334262
8168,East,Sandy,Barley,564.7821641192515,35.946234316845974,False,True,Cloudy,147,4.150688826724668
8169,South,Loam,Cotton,248.4955237696212,19.40366258723927,True,True,Cloudy,85,3.5240705513844226
8170,West,Clay,Cotton,932.1437899149348,15.537166105276851,True,False,Sunny,113,6.383648797183269
8171,West,Chalky,Maize,890.151688125008,34.00262082748982,False,False,Sunny,103,5.343725141655333
8172,West,Peaty,Maize,676.7205092676411,38.2098134441497,True,False,Sunny,61,6.797517615056423
8173,South,Peaty,Cotton,619.166568076798,39.34934001519747,True,False,Rainy,79,5.5270286590277005
8174,East,Chalky,Soybean,749.0342768989403,30.61141941988845,False,True,Rainy,117,5.765819193592942
8175,North,Chalky,Cotton,674.9563436325545,23.69310141086382,True,True,Rainy,105,6.536533861024705
8176,West,Sandy,Wheat,657.0701219664619,22.508080968156875,True,False,Rainy,115,5.2949506976710925
8177,South,Loam,Maize,964.0193898017644,27.4955597980662,False,False,Sunny,140,4.8604116280426055
8178,East,Peaty,Wheat,769.1964400766603,29.533673292500303,True,True,Rainy,80,7.189832361022414
8179,East,Clay,Cotton,979.836359269236,36.79343932754196,True,True,Cloudy,127,8.464247104768676
8180,South,Chalky,Rice,965.0006694019308,20.99229571722754,False,False,Sunny,143,6.088241962447532
8181,West,Loam,Soybean,249.07947104320655,33.954149645309855,True,True,Cloudy,148,4.126407644532473
8182,North,Clay,Cotton,339.7767932779203,19.01311732023246,True,False,Cloudy,131,3.698688240853624
8183,West,Silt,Cotton,653.6741074746334,35.705273228053215,True,False,Sunny,106,6.021152968416907
8184,East,Loam,Barley,350.3507389386689,25.982738705061912,False,False,Cloudy,120,1.5121231861350175
8185,North,Sandy,Soybean,935.7844587980188,31.772229503498703,False,True,Sunny,115,7.121848809678887
8186,West,Chalky,Soybean,295.15325239233334,28.352177264129164,True,True,Cloudy,80,5.337733846878254
8187,North,Chalky,Soybean,803.863814818841,28.125307265261547,True,False,Rainy,117,6.079705965301105
8188,South,Chalky,Wheat,295.1848796826312,32.60831705949565,True,True,Cloudy,149,5.029811191742553
8189,West,Sandy,Soybean,609.0146869061281,25.456322504538257,False,False,Cloudy,64,4.100463261555412
8190,East,Chalky,Barley,511.5885847424584,32.641177297618825,True,False,Sunny,128,4.933857868974646
8191,East,Peaty,Maize,959.557180990343,23.307325271348947,False,True,Cloudy,117,5.5492715405423
8192,North,Loam,Maize,182.55845361749223,17.299668842176473,True,True,Rainy,94,3.444770670435714
8193,South,Loam,Wheat,489.9551793848289,28.7699576479318,True,False,Rainy,115,4.858708931695023
